Frequency (Hz),OUT (V),Phase (deg),IN (V),Phase (deg)
2551.379504504504,9.604356605113099e-05,178.4783169544527,8.28638924413835e-05,6.982274590675449
2566.042605105105,6.301077856381418e-05,118.9288468888268,9.114315880551699e-05,28.97733159070428
2580.705705705705,0.0001059768292331193,2.094123464205788,8.627419779113965e-05,6.760726683560087
2595.368806306306,8.091554701192224e-05,19.34547767450043,4.168961232812837e-05,50.41990418827415
2610.031906906907,0.0001013877993786615,135.1912737233109,0.0001229802402000313,15.34929875926566
2624.695007507507,6.53390703606779e-05,21.62367795068529,5.525399448884948e-05,23.55131465752486
2639.358108108108,9.726884156710637e-05,162.7599006781707,9.978859634399093e-05,26.38290611954634
2654.021208708709,8.776233235279003e-05,157.8307879229433,6.084063201147094e-05,16.56072206144714
2668.684309309309,6.917679983162849e-05,8.141398768629392,9.773602779785684e-05,12.0808523132357
2683.34740990991,8.602628343208773e-05,167.4801946724851,6.052739496509704e-05,39.02058037403073
2698.01051051051,8.592879313094141e-05,152.3660297825849,8.744923351157509e-05,0.7076603592258054
2712.673611111111,7.084544086784823e-05,7.102210907711988,0.0001207721552796682,42.23351002016388
2727.336711711712,0.000136654885815439,176.8801460248912,5.075654234009625e-05,0.6779725642909886
2741.999812312312,5.483903352048479e-05,161.0700357591223,0.0001213011699778004,19.25974461859797
2756.662912912913,5.452496800587863e-05,18.9022728333997,4.96992213523146e-05,40.27928633973313
2771.326013513513,0.0001148892005517029,139.7639045420697,9.23509502274045e-05,174.9029527695287
2785.989114114114,8.725515047783344e-05,8.77164761909834,0.0001088762532154632,39.91486238635711
2800.652214714715,8.937875491616656e-05,179.9959355548297,6.695234425840969e-05,28.21425669798932
2815.315315315315,7.722264743638379e-05,148.3587079026481,7.446753571725004e-05,2.068319644814453
2829.978415915916,7.72565497769269e-05,15.59796467130554,0.0001014550850044913,27.26768553387886
2844.641516516516,0.0001110287168954813,165.7984238413939,9.295745151371926e-05,24.15751737744818
2859.304617117117,4.557169263443656e-05,158.3264597757515,5.092887464047146e-05,7.943352577681818
2873.967717717718,0.0001078329515964857,166.9764882782646,0.0001001668867261371,32.4053798478317
2888.630818318318,6.819044787862225e-05,173.8571460608579,0.0001067205114506512,16.53763273942822
2903.293918918919,0.0001050513147504358,2.716503661938769,8.861372677973134e-05,41.14346898128156
2917.95701951952,0.0001012826065927942,155.5797139707534,0.0001048062695615457,4.624574822107293
2932.62012012012,4.0766494983542e-05,0.8184212459814687,5.212549660358432e-05,41.79175694969393
2947.283220720721,0.0001141908711389534,163.2526143736101,0.0001024086076428486,13.1223402897257
2961.946321321321,5.575930890155765e-05,175.3477532800699,7.607357217198015e-05,23.45111870231613
2976.609421921922,9.995445541043782e-05,177.1097630847533,8.010819579954373e-05,43.46866101345714
2991.272522522523,6.145628180737313e-05,156.6400985932958,9.922992587138403e-05,7.466953268187405
3005.935623123123,0.0001191381462407399,172.8248051885159,9.52223600506808e-05,25.59626386934459
3020.598723723724,4.384369070550198e-05,141.4750589902773,0.000100867323015106,19.41910399325143
3035.261824324324,0.0001296155119244928,1.814775925021649,6.478231416140313e-05,30.2794757475686
3049.924924924925,8.367816451296954e-05,163.4950665887027,9.58116877767937e-05,19.7161593467702
3064.588025525526,8.508841662180308e-05,160.6977272129178,6.78747130617254e-05,21.41211891915396
3079.251126126126,9.290334065606255e-05,166.9377491750439,0.0001191827657393944,15.94903139700652
3093.914226726727,7.546441212774923e-05,171.6164807178693,6.854582503673986e-05,36.60277966322037
3108.577327327327,0.000103760573622937,167.3627480683263,0.0001008807736316628,16.04337923548374
3123.240427927928,8.448218980011567e-05,165.7281670735449,9.023106126099706e-05,16.29435580924578
3137.903528528529,9.02005838961664e-05,2.750105541449985,9.375486623244632e-05,30.53633282271729
3152.566629129129,6.355456435534668e-05,144.4924465448516,7.333437212514957e-05,27.37396854104529
3167.22972972973,0.0001122544138383035,172.6157238125556,9.913216243150066e-05,28.93060558831178
3181.89283033033,0.0001002671938989853,7.27302108928498,0.0001045378590363687,31.59060212037616
3196.555930930931,8.789345774944972e-05,142.2400441141927,9.500101537930846e-05,12.08446115831375
3211.219031531532,7.458887657393499e-05,176.323766052166,5.624581375259549e-05,20.26582863410966
3225.882132132132,0.0001059005599445995,178.9231896573326,0.0001110014658536293,23.90169326368924
3240.545232732733,9.461666032412512e-05,145.1455286912515,7.742411152854535e-05,5.820869027503677
3255.208333333333,0.0001107189155406437,7.774815577671228,0.0001288778307260052,41.81346919198288
3269.871433933934,5.325657323929838e-05,167.4168819325039,6.858819981982756e-05,11.38125572755148
3284.534534534534,0.0001193240460612478,169.2843475029006,0.0001111072915193346,33.64430401815427
3299.197635135135,7.500601368000662e-05,167.2336256570151,7.350363024626666e-05,25.11807662900559
3313.860735735735,8.538662507241983e-05,177.2203930186724,8.901956890487426e-05,25.28006296978547
3328.523836336336,0.0001050563585378746,158.0682599544375,0.0001122391064110158,33.08013659765936
3343.186936936937,7.668738835931886e-05,166.0631365891072,8.537913822499857e-05,173.0878496938627
3357.850037537537,7.710056875399238e-05,167.735071744069,9.721501622104356e-05,46.57433907446805
3372.513138138138,0.0001018369926607239,177.9800293727374,0.0001109068697176924,20.91240419765894
3387.176238738739,0.0001121529901325785,159.6589791061758,7.627067146082691e-05,5.844364121986126
3401.839339339339,6.88082450536207e-05,171.7038817262378,9.175030783654476e-05,32.93301623021919
3416.50243993994,8.974052794709902e-05,168.7259144638366,0.0001058283502955467,31.64796847564556
3431.16554054054,8.034523943800309e-05,172.1969490543212,9.858597428624651e-05,27.25097499055009
3445.828641141141,0.0001605925835500127,167.6351047703471,9.265857375028782e-05,29.20710604025549
3460.491741741742,1.737245363262663e-05,89.18377349782688,7.676219335090469e-05,36.17328624802094
3475.154842342342,0.0001052749933143509,162.6163576822181,0.0001169172884101845,12.21630688915088
3489.817942942943,0.0001143451757375362,2.290529627425417,8.501225332340365e-05,37.08333533659491
3504.481043543543,8.053823735904718e-05,143.6193686760815,9.63780255541468e-05,29.26924334560741
3519.144144144144,9.650676075438672e-05,173.5354388641464,0.000104771430247892,15.79421169215355
3533.807244744745,0.0001059819534537468,174.3648389093914,8.92381479922972e-05,31.81568274364178
3548.470345345345,9.765424625559117e-05,137.5085920268941,9.184346307408253e-05,26.00704051627999
3563.133445945946,0.0001031275942388122,9.828318852078553,0.0001068772791755721,29.70225959849244
3577.796546546546,6.87409450439697e-05,2.611239788177789,7.831172554382476e-05,23.98128687814174
3592.459647147147,0.0001082870243794718,153.9894045842876,0.0001058933302855616,29.08621478108875
3607.122747747748,0.0001128129500331489,167.6956323708778,9.920849519625504e-05,28.13627944822649
3621.785848348348,8.993832002570414e-05,164.728486998082,7.960327586158306e-05,8.910820333694069
3636.448948948949,6.698552930153288e-05,2.614889254892129,0.0001040461518560146,49.4722795550568
3651.112049549549,0.0001249747509018509,160.8434971620547,0.0001308414933792999,13.14621109321143
3665.77515015015,8.476843051755177e-05,168.8014077134472,7.046829977489061e-05,34.68403521382017
3680.438250750751,8.670707268030414e-05,177.5850061806553,0.0001141578934827917,42.95088098096084
3695.101351351351,7.663919490195308e-05,162.1877808138275,5.148947056860725e-05,17.19157469743176
3709.764451951952,0.0001146426715505693,170.0475733189334,0.0001092789367511684,27.66624682861665
3724.427552552553,5.270003834309407e-05,166.4980240410436,0.0001099856046766113,35.89211125699488
3739.090653153153,0.0001415879916123787,168.2289621378569,0.0001077887347728457,5.865590921915284
3753.753753753754,4.816686867380346e-05,161.5002282891751,8.301583302554337e-05,54.68234496363254
3768.416854354354,0.0001269578502605557,149.7233118227004,0.0001137178241536832,18.38844750666767
3783.079954954955,9.369156127067364e-05,8.384152446476591,8.703909064735821e-05,25.05896662692873
3797.743055555556,9.323802401582523e-05,167.0864740067062,0.0001107575267915507,42.99627691971192
3812.406156156156,0.0001031919678587616,163.5875283848395,8.804649062719138e-05,16.20672751364863
3827.069256756757,9.404267168215088e-05,0.629363170508607,0.0001048185840019671,39.45888521281853
3841.732357357357,5.913999173221327e-05,149.0284792979781,0.0001001188371521674,27.44805205311008
3856.395457957958,0.00015520980869405,164.5801753458842,0.0001028407679095854,26.15318517112527
3871.058558558559,5.412336862942798e-05,162.2165664214147,8.651034058119727e-05,29.86996207825269
3885.721659159159,0.0001088678844582304,166.8032621914651,0.0001298001350879919,23.95054716730925
3900.38475975976,0.0001200342853792768,1.000341153883672,0.0001056105531281039,37.51695608012805
3915.04786036036,9.734790266857877e-05,139.3375302645464,6.630921462499481e-05,178.1331043410565
3929.710960960961,9.970396536690504e-05,4.035949728263732,0.0001282063148783545,36.50228677062901
3944.374061561562,8.552830784359198e-05,156.3166529871472,0.0001021298499024302,36.26450696584465
3959.037162162162,9.618148022845449e-05,176.1215861268434,0.000100824099974893,29.52711074486501
3973.700262762763,0.0001085927544508861,162.8914765974999,0.0001218136074560465,20.23063202506434
3988.363363363364,9.525199525625553e-05,151.3399227079563,7.22859819276665e-05,53.21034985807984
4003.026463963964,0.0001127849792954072,165.8988292696616,0.00010737711623436,15.09390240620944
4017.689564564565,8.82676375539315e-05,5.688445124751239,0.0001181563768112968,37.27496444978558
4032.352665165165,7.095191525689609e-05,134.8216921224684,0.00010790086482783,23.0509192825612
4047.015765765766,0.000182605180839014,7.220762701772795,0.0001235625923452631,47.29140969072903
4061.678866366366,0.0001012390235906064,130.0209452019171,8.647246268148044e-05,174.1437453463372
4076.341966966967,0.0001024988680010697,174.0572849333693,0.0001040695617296515,51.71686123797177
4091.005067567567,9.266820632010818e-05,174.6780247059466,0.0001338696623696581,29.81143770964011
4105.668168168168,0.0001292242785435461,155.3553543479155,7.991526082656959e-05,27.41409382525758
4120.331268768768,0.0001010855507630031,4.834174621457455,0.0001474357900372766,34.80699047390802
4134.994369369369,0.0001134478038422431,147.2237914892322,8.420126887861789e-05,20.20712170138676
4149.657469969969,0.0001179154122464952,0.317950307446681,0.0001068339209220631,36.97942994148467
4164.32057057057,9.385370211147621e-05,145.9094394999142,0.0001003558105892338,18.91954689437633
4178.983671171171,0.0001072134450501822,0.229990192031431,0.0001166195919834001,40.29875131132899
4193.646771771771,9.716176101206212e-05,162.454913262583,0.0001193743969641055,28.96041650088006
4208.309872372372,0.0001137197393873052,166.493614128789,0.0001013789828860909,24.23821522648494
4222.972972972973,0.0001180520270606384,160.4498381852003,8.479135603493242e-05,33.06310354827957
4237.636073573573,9.370564174618276e-05,163.3403786832897,0.0001264817916928392,38.182210833958
4252.299174174174,0.0001095300245731744,178.94704444503,0.000102103768317642,40.94256952003683
4266.962274774774,9.765240281212605e-05,138.8511084888472,0.0001014292051553339,13.22869425455235
4281.625375375375,0.0001508252963509277,0.9187840052753898,0.0001342459499355428,44.1724885707446
4296.288475975976,8.826983226465504e-05,157.1360449772047,0.0001116892485901719,26.43292062756013
4310.951576576576,0.0001033207246612651,149.2627267126879,9.844634241765067e-05,32.35589990862793
4325.614677177177,0.0001229944399717004,168.1625459140509,9.737190188379571e-05,30.70483200335324
4340.277777777777,9.910240874260174e-05,178.6544841666213,0.0001264622452684625,35.78434981455485
4354.940878378378,0.0001180949695029669,165.6868078393437,0.0001071592015002988,31.61544386029158
4369.603978978979,9.260478625866596e-05,148.5560579330547,0.0001166549571066656,29.2654176098029
4384.267079579579,0.0001362201424266891,179.9769669504167,0.000107008962569268,35.67902068583686
4398.93018018018,0.000105330205183393,170.1475619891034,0.0001296918494646609,47.82043334503671
4413.59328078078,9.524658297563748e-05,152.4127807362444,0.0001025886004040377,10.63936563963225
4428.256381381381,0.0001282481534984938,165.3890768656349,9.482755583862504e-05,42.81779854058197
4442.919481981982,0.0001055032601236735,159.8899622889541,0.0001379038945259051,34.05408552472744
4457.582582582582,8.746768551886541e-05,159.5331657185208,9.173708062351017e-05,34.59752273187559
4472.245683183183,0.0001595246937123192,166.3776411846268,0.0001411260483708997,27.87148843114368
4486.908783783783,9.476521657755311e-05,156.0687411972537,0.0001022698637684062,39.54848831473997
4501.571884384384,0.0001022912059516176,179.5035561099999,9.881436257053836e-05,31.22604705896892
